"","ORF","AVGEXP_stressed","SD_stressed","CV_stressed","AVGEXP_unstressed","SD_unstressed","CV_unstressed","DM_stressed","FF_stressed","DM_unstressed","FF_unstressed"
"782","YCR009C",148.114125,173.350371927279,1.17038379646289,100.942048192771,136.899869842257,1.35622242953518,-0.0566180895887757,202.886466414503,-0.117360583489948,185.666674080515
"783","YCR010C",12.845875,40.9436545428709,3.187299778557,1.13144578313253,8.78469874443975,NA,0.0638299774611948,130.499701057807,NA,68.2055942768245
"784","YCR011C",214.49,308.733124399158,1.4393823693373,84.7740963855422,164.576037716103,1.9413481798453,0.273967794588776,444.385016090567,0.0923582075084609,319.499391266308
"785","YCR012W",704.075125,336.775927392191,0.478323854137285,967.51108433735,337.119091583057,0.348439513552395,-0.402155450563491,161.087959570891,0.029988379046105,117.465612280426
"786","YCR013C",3.949375,2.81620237322569,0.71307545452779,8.94421686746988,5.77575992687393,0.645753564840358,-1.44922299267357,2.00816478733015,-1.479465960562,3.72971756244092
"787","YCR014C",17.13725,62.8848263474333,3.66948176326034,18.1403614457831,54.1537559998579,2.98526334007785,0.274701467026972,230.7547234677,0.0498221368920603,161.663222513896
"788","YCR015C",10.323,36.922198783902,3.57669270404941,10.5373493975904,30.4204684015003,2.88691845109138,0.145897265813746,132.059359007844,-0.108431213182339,87.8214115191335
"789","YCR016W",4.687875,19.277224489921,4.11214558620292,24.5487951807229,54.6738355268188,2.22714944356014,0.0731869937963225,79.2707536004715,-0.143350140098174,121.766802370853
"790","YCR017C",163.78875,237.635573980838,1.45086627732881,113.820843373494,164.719678220856,1.4471837788123,0.179986531551981,344.777440582473,0.0334923102665229,238.379646372406
"791","YCR018C",13.2405,28.8672245446526,2.1802216339755,15.2672289156627,32.2818641720482,2.11445471541533,-0.271096654053027,62.93694746508,-0.277577719500802,68.2585399209845
"792","YCR018C-A",1.73,5.88279318829097,3.4004584903416,1.72915662650602,6.03208114489382,3.48845272454144,-0.144994710361215,20.0041940440477,-0.227282539484814,21.0426299045599
"793","YCR019W",35.112375,70.5135379989079,2.00822467859004,15.9522891566265,46.0325596943395,2.88563975003035,-0.0839279880567754,141.607027184103,-0.0279342557743288,132.833384049631
"794","YCR020C",10.015,29.295605148429,2.92517275570933,3.86144578313253,18.2089997938925,4.7155912102748,-0.0679852432654015,85.6947060422025,0.150515238987116,85.866199375975
"795","YCR020C-A",3.930625,12.4061535715093,3.15628012631816,4.84674698795181,9.66363905455226,1.99384021459639,-0.157142885984698,39.157295961806,-0.562411877324217,19.2677521663106
"796","YCR020W-B",22.9365,42.9967813955853,1.8746008063822,11.3486746987952,30.323743646027,2.67200747671852,-0.269058956142101,80.6018010760031,-0.131848964040428,81.0252697442797
"797","YCR021C",3.0745,14.5659232891644,4.73765597305722,6.67132530120482,30.6120411017835,4.58859967392911,0.182813878926462,69.0083334740032,0.211657502039879,140.466401817948
"798","YCR022C",2.99225,14.6495527192272,4.89583180523927,1.60626506024096,10.5890368652566,6.59233468209046,0.187664691675411,71.7217461353221,0.329733842245858,69.8064749767657
"799","YCR023C",66.036,152.986289065476,2.31671041652244,22.8060240963855,57.6541310249605,2.52802201652054,0.15332265138184,354.4249294631,-0.0316835092850876,145.75091257446
"800","YCR024C",21.203625,52.5292633149806,2.47737183217401,15.0924096385542,44.6649823712088,2.95943347953598,-0.0151918366777497,130.134517301384,0.0169434822843305,132.18304419224
"801","YCR024C-A",83.587125,63.1557214941966,0.755567576874987,327.024096385542,216.22599552115,0.661192853710183,-0.684055799470182,47.7184154551617,-0.202013944654822,142.967083024955
"802","YCR024C-B",240.895375,194.755351932076,0.808464471067889,703.698795180723,433.05189578155,0.615393828648426,-0.173252731494723,157.452782587406,0.41940448387775,266.497464148467
"803","YCR025C",5.214375,20.0502929581015,3.84519582080336,0.835421686746988,5.78041442965366,6.91915773956235,0.0653661762235727,77.097302688375,0.323884420504366,39.995599238816
"804","YCR026C",62.094125,136.421576198156,2.19701261911905,35.0349397590361,134.081283677545,3.82707333307069,0.166500033572798,299.71992442746,0.447269359247893,513.138905226219
"805","YCR027C",16.31075,37.9232013675273,2.32504338350642,22.5993975903614,70.6964457544762,3.12824470085114,-0.150061024260739,88.1730884209508,0.140880841628965,221.15578180045
"806","YCR028C",41.539375,91.5379069067579,2.20364189174146,30.630843373494,123.555164644201,4.03368471242023,0.049077562058494,201.716766342061,0.44705792064936,498.38257876588
"807","YCR028C-A",49.37775,52.4751489821249,1.06272863753664,71.5606024096385,78.1402699395007,1.09194539045658,-0.554983075305645,55.7668435823058,-0.444701972539909,85.3249075694706
"808","YCR030C",177.8935,293.455275241972,1.64961212884098,53.9920481927711,89.5642528151668,1.65884154821077,0.332181964794187,484.087381311525,-0.165678737958646,148.572903804252
"809","YCR031C",194.4845,129.577966587932,0.666263720697188,606.348554216868,225.833577917362,0.372448447921244,-0.439467466878035,86.3330981392517,-0.145716813811684,84.1113655838228
"810","YCR032W",48.663375,88.8782898829395,1.82638976197067,37.910843373494,110.900935349866,2.92530910634936,-0.06539116832872,162.326398703662,0.207359604759347,324.419516081624
"811","YCR033W",42.730875,67.923560521429,1.58956633865862,41.4509638554217,68.4715531748886,1.65186878195916,-0.199990441730356,107.969005406705,-0.269194159001803,113.106021141855
"812","YCR034W",33.665,116.93658715385,3.47353593209118,128.267469879518,192.801017726057,1.50311702497255,0.364569341364639,406.183437255009,0.129564379714356,289.80249217607
"813","YCR035C",43.39875,111.950932305128,2.57958886615693,78.7796385542169,143.815380757938,1.82553999227812,0.210612996018005,288.787378530196,0.0297941038911843,262.540729078321
"814","YCR036W",51.668625,85.2452684568943,1.64984588726513,53.6825301204819,87.9668326886703,1.63864915627566,-0.156240995770861,140.641555572419,-0.151692633723809,144.146776165532
"815","YCR037C",40.145625,92.1793526380447,2.29612448773795,40.7046987951807,117.83506348362,2.89487619295615,0.000724492421852463,211.655268856046,0.200904402334458,341.117919974207
"816","YCR038C",13.947875,41.9844811200625,3.01009875124795,9.13518072289157,30.9232840035547,3.38507632652138,0.0770785715669392,126.377434191293,-0.0355214756218811,104.67767661873
"817","YCR038W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"818","YCR039C",0.8125,1.58388842146332,1.9494011341087,0.964819277108434,2.1349715034631,2.21282011472823,-0.741081355469124,3.08763388510224,-0.620303271480901,4.72430788723472
"819","YCR040W",0,0,NA,0,0,NA,NA,NA,NA,NA
"820","YCR041W",0.25,1.40072314054409,5.60289256217636,0.0751807228915663,0.508019496086861,NA,0.239858662330935,7.84810126582278,NA,3.43284552845527
"821","YCR042C",109.611375,203.277432157797,1.85452862130228,44.8802409638554,118.396146865614,2.63804614955088,0.234426608447584,376.983816001466,0.199624528296975,312.334499360495
"822","YCR043C",22.7605,33.4213927888915,1.46839448996689,51.6610843373494,67.5442663886477,1.30744964522193,-0.476273396704113,49.0757890182275,-0.321575307561556,88.310727126613
"823","YCR044C",62.369625,113.842166871882,1.82528220863733,87.8140963855422,153.281084994729,1.74551798975142,0.00549497209112426,207.794081783968,-0.0266325706012532,267.554891346916
"824","YCR045C",11.350375,68.358024196209,6.02253442694263,28.2139759036145,154.203321639746,5.46549419927701,0.598728481470555,411.688554079446,0.725962356075456,842.797359931281
"825","YCR045W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"826","YCR046C",24.344875,31.5613246338363,1.29642582407329,44.2210843373494,52.7273630312052,1.19235798536653,-0.550102743659402,40.916916297266,-0.515055234485036,62.8698923575773
"827","YCR047C",6.447625,25.6704808673086,3.98138552836256,8.38012048192771,25.0484315995047,2.98903000899847,0.159636638360472,102.204081031211,-0.187629954534502,74.8705137292652
"828","YCR047W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"829","YCR048W",34.74225,62.5634866006756,1.80078971858977,41.401686746988,89.5724007583139,2.16349641273566,-0.194509457696696,112.663683429626,-0.0348328915018062,193.789567720733
"830","YCR049C",0,0,NA,0.0250602409638554,0.228309660778555,NA,NA,NA,NA,2.07999999999999
"831","YCR050C",0.3375,0.728163112899398,2.15752033451673,0.238072289156626,0.546595801594108,2.29592366054205,-0.621508178278728,1.57102672292546,-0.525373692610307,1.25494223363286
"832","YCR051W",8.22025,18.5383570868891,2.25520599578956,51.490843373494,88.3766545048814,1.71635670955771,-0.385416815691425,41.8078140544402,-0.0967932199554086,151.685863927717
"833","YCR052W",62.981875,176.562751351451,2.8033898856052,94.7421686746988,227.75486899054,2.40394401116725,0.378201934968265,494.974231313284,0.317787271849852,547.509953323991
"834","YCR053W",161.76425,310.404171729825,1.91886756022931,360.08843373494,429.801360263206,1.19359946056913,0.407993153706267,595.62449569221,0.311440899394089,513.01067176204
"835","YCR054C",19.644625,61.2425858068819,3.11752379120914,8.07807228915663,30.3836660410206,3.76125206032203,0.11228672457293,190.925218288122,-0.0105970078019151,114.280626496925
"836","YCR057C",8.6935,42.6947492132199,4.91111165965606,53.0922891566265,177.626746999358,3.34562230826674,0.379158247429523,209.678680667136,0.468289231494103,594.272007305903
"837","YCR059C",19.04025,45.0496896679346,2.36602406312599,51.7302409638554,79.1432673896647,1.52992265094924,-0.110854750239213,106.588649790691,-0.185086301606799,121.08307744958
"838","YCR060W",3.067875,7.78118124086341,2.53634233495935,8.46578313253012,16.7645057771589,1.98026638702102,-0.359897421732874,19.7357393971934,-0.553700073879258,33.1981872855275
"839","YCR061W",246.58025,291.337773500607,1.18151301047268,88.0931325301205,195.637546959451,2.22080361250134,0.152162912970188,344.219369833112,0.183639833160321,434.472571028451
"840","YCR063W",4.058125,16.5567882054576,4.07991084687081,6.5289156626506,25.9368135589236,3.97260661633264,0.0566955028547125,67.5502197887893,0.059518474996382,103.036757150766
"841","YCR064C",0.05,0.314219950377423,NA,0.0626506024096386,0.375659044741338,NA,NA,1.9746835443038,NA,2.25248780487805
"842","YCR065W",36.92575,93.6355222918814,2.53577848227541,46.734578313253,137.985375491445,2.95253280272597,0.121462271928305,237.438942604373,0.272778077342672,407.406347434952
"843","YCR066W",13.707,50.3024606036803,3.66983735344571,5.1177108433735,18.5799639872909,3.63052242612507,0.249210718065228,184.601848893617,-0.00494209825595915,67.4549759324558
"844","YCR067C",118.557,186.597445763787,1.5739049213778,114.737469879518,291.171132321147,2.53771616741154,0.107329989820125,293.686638204152,0.53823887337796,738.909689974898
"845","YCR068W",56.850375,221.221573749629,3.89129489030862,2.27650602409639,10.4163422766221,4.57558300587261,0.601705387802251,860.838379557964,-0.026702744888361,47.6608387042643
"846","YCR069W",113.556875,136.593624465204,1.20286529957084,77.8163855421687,162.294720219626,2.08561113560946,-0.10014227530997,164.303731011805,0.158390962091195,338.483675740673
"847","YCR071C",9.9985,19.1079353984117,1.91108020187145,14.5609638554217,25.4433397109149,1.74736644933304,-0.43780284127068,36.5167970385431,-0.445913763761937,44.4588381698357
"848","YCR072C",5.835625,22.2811808452244,3.81813102199412,59.1109638554217,128.948195644744,2.18145987198138,0.0910406764823939,85.0724677918125,0.0813276139228541,281.295314363414
"849","YCR073C",10.62625,29.4722538203844,2.77353288510852,18.2083132530121,40.1289420468957,2.20388025454568,-0.07499935266119,81.7422651691015,-0.213767170762159,88.4393830129614
"850","YCR073W-A",57.9855,65.444346999395,1.12863296857654,23.0648192771084,45.8962879460098,1.98988283387771,-0.473403738177211,73.8626476304803,-0.274667608388553,91.3282355224733
"851","YCR075C",19.719,37.0479019580552,1.8787921272912,4.33638554216867,10.3517133704138,2.3871755105144,-0.311313630116444,69.6053065314505,-0.452306099440766,24.7113566497162
"852","YCR075W-A",5.495125,8.10216395438101,1.47442759798567,5.8889156626506,8.20369904848821,1.3930746369011,-0.76722384440464,11.9460541377441,-0.910991076587153,11.4283650732186
"853","YCR076C",51.715375,82.7328883824974,1.59977353702835,19.620843373494,36.8678947583692,1.87901682188516,-0.183010735673848,132.353885476239,-0.34267246163612,69.2753944384677
"854","YCR077C",60.843,102.265555288577,1.68081053348088,50.7279518072289,94.0375790317041,1.85376258416772,-0.120585053884652,171.889022541311,-0.0473601797322207,174.323345514688
"855","YCR079W",47.4915,88.9504805929767,1.87297686097463,11.2849397590361,32.0107423422389,2.83658956323688,-0.0488475083412688,166.602191923218,-0.0984085311535606,90.8013376394598
"856","YCR081C-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"857","YCR081W",13.538,40.6245703977285,3.00078079463204,30.1255421686747,112.507443669763,3.73461971372423,0.0544139798395635,121.905430639681,0.330992170382897,420.172517069816
"858","YCR082W",62.53625,101.523404452285,1.62343288016607,80.3314457831325,134.910672317654,1.67942542303877,-0.100671065456102,164.816432894238,-0.0200895571694864,226.572412929521
"859","YCR083W",10.31325,21.4259311585905,2.07751495974503,8.6077108433735,17.5345934964601,2.03707975506157,-0.325977672341287,44.512692508439,-0.501397209799682,35.7193654248731
"860","YCR084C",164.063875,464.793144463739,2.83300113729326,84.0303614457831,117.636458265635,1.39992802888911,0.763093334741639,1316.75950687189,-0.199972022709581,164.682575145306
"861","YCR085W",0.0875,0.599445946719114,NA,0.388433734939759,1.60550917531443,4.13328975034421,NA,4.10669077757686,-0.00504457811139636,6.63603461841071
"862","YCR086W",6.926875,17.0149086223587,2.45636143605286,18.2922891566265,52.2846340885066,2.85828819131509,-0.270933273987434,41.7947653779251,0.0273055222639411,149.444552202409
"863","YCR087C-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"864","YCR087W",0.4125,1.79798586328062,4.35875360795302,0,0,NA,0,7.83697736862294,NA,NA
"865","YCR088W",265.7345,295.69716396075,1.11275413602957,198.630722891566,214.867764642344,1.08174486562002,0.114223742377766,329.038242209537,-0.019192839067032,232.432101189106
"866","YCR089W",42.0995,187.19984598406,4.44660497117685,14.4453012048193,82.2401740789142,5.69321282490648,0.707177015430244,832.403765756261,0.557413894882742,468.210813788616
"867","YCR090C",22.69575,36.0664090633032,1.58912611670922,28.6374698795181,38.3920439180223,1.3406227603047,-0.406405905464603,57.3140725784131,-0.510500878881856,51.4692478911183
"868","YCR091W",40.824625,100.741061869989,2.46765431084767,3.11506024096385,24.4840454957466,7.8598947056545,0.106355548880754,248.594115602851,0.500524338389849,192.442019565023
"869","YCR092C",23.65225,58.7406809193886,2.48351344668641,15.0033734939759,46.6417601610378,3.10875152043407,-0.0216117158950628,145.883270930817,0.0639953098913337,144.997642816348
"870","YCR093W",104.99625,164.505571444837,1.56677568432051,131.803373493976,228.305202093853,1.73216508835631,0.0562006826123351,257.743329275021,0.250434815045155,395.462300557103
"871","YCR094W",63.68275,113.525146569974,1.78266715193635,75.6668674698795,131.232233240493,1.73434209223386,-0.0176296608098685,202.377549709053,-0.0121365439846189,227.601585966838
"872","YCR095C",33.714625,54.971546102236,1.63049555207083,15.9478313253012,30.6674835364594,1.9229877035259,-0.29233501343592,89.6308614101522,-0.403824907962085,58.9731937386944
"873","YCR095W-A",1.81775,6.76028255251757,3.71903867557011,0.719638554216868,3.71348250390225,5.16020505313723,-0.0779332707304139,25.1417522705947,0.105937596755914,19.1623311813731
"874","YCR096C",0.2125,0.588793015574976,2.7707906615293,0.213012048192771,0.774851260218906,3.6375935858693,-0.372838831788367,1.63142218912882,-0.099002511259169,2.81859397417503
"875","YCR097W",19.25575,22.1698976419761,1.15133908790756,14.9172289156627,20.6219630321805,1.38242586131584,-0.736664595116366,25.5250697301168,-0.649398049865136,28.5083350067854
"876","YCR097W-A",0.011875,0.10621322893124,NA,0.282650602409639,1.8774490245669,NA,NA,0.95,NA,12.4705725365438
"877","YCR098C",0.273125,1.84629193472426,NA,3.30265060240964,18.8740743003069,5.71482623276474,NA,12.480709961475,0.266684006404279,107.862054930545
"878","YCR099C",2.441375,15.1153430930171,6.19132377984419,3.67530120481928,14.5737550894809,3.96532264358929,0.391578745702475,93.5839831323004,-0.0460360452305835,57.7896410584431
"879","YCR100C",5.406,25.0459108363073,4.63298387649043,5.98132530120482,26.2401055345831,4.38700525605881,0.240208835189207,116.037301076628,0.0861851863080436,115.115480899754
"880","YCR101C",7.431375,31.0086632951384,4.17266835479819,4.52927710843374,17.7837058734395,3.92638945414167,0.126391917412354,129.388868056216,-0.00300841895171322,69.82575519703
"881","YCR102C",3.2,19.8987309562918,6.21835342384119,1.9421686746988,16.220756654947,8.35187842655458,0.419037640418556,123.737341772152,0.535310654636843,135.473787568843
"882","YCR102W-A",0.0375,0.248730956271218,NA,0,0,NA,NA,1.64978902953586,NA,NA
"883","YCR104W",0,0,NA,0,0,NA,NA,NA,NA,NA
"884","YCR105W",5.853625,20.5513785452645,3.51088061590289,9.16024096385542,53.8167445149289,5.87503589995936,0.0225931672351074,72.1534365646518,0.452328186714701,316.175306044148
"885","YCR106W",25.995375,87.751094535981,3.3756425724184,9.14481927710843,26.9898852942847,2.95138531188326,0.271015224827582,296.216330491969,-0.145641039581078,79.657551026966
"886","YCR107W",20.98525,98.926893195961,4.71411554286754,3.35686746987952,16.9874738591813,5.06051371154996,0.510054669524267,466.352804822676,0.16106715904336,85.9653443889838
"887","YCR108C",0,0,NA,0,0,NA,NA,NA,NA,NA
"888","YDL001W",19.508,61.8139157942836,3.16864444301228,12.3501204819277,35.5545071580749,2.87887937693424,0.130926681681782,195.866320782386,-0.05126123246012,102.357137414443
"889","YDL002C",45.32675,77.4712987078506,1.70917391403202,28.0304819277108,53.6034350215206,1.9123265579151,-0.168363901927677,132.41192283764,-0.175215743028753,102.50727238713
"890","YDL003W",12.736375,50.5234710776191,3.96686428262509,27.7332530120482,93.7812587511353,3.38154556590941,0.250817137262812,200.419752852049,0.316577926056944,317.125599695304
"891","YDL004W",41.567375,51.5585698592731,1.24036145797691,31.1428915662651,39.3467663322562,1.26342688020909,-0.448417172620654,63.9512628818525,-0.534957162097216,49.7117622334785
"892","YDL005C",44.3765,72.8264928338652,1.64110492792052,46.1038554216867,82.6928309458111,1.79362073278829,-0.217964836812534,119.515916272825,-0.160407332891677,148.319576037364
"893","YDL006W",59.36925,129.936855821188,2.18862215408125,48.936265060241,124.698937794592,2.54819074649622,0.104687111302034,284.382681281914,0.152258463913195,317.756679386088
"894","YDL007C-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"895","YDL007W",325.450375,251.701713493983,0.773395063668256,160.747590361446,152.768252612635,0.950361073961553,-0.1178766640784,194.664862733088,-0.186232561714582,145.185000620174
"896","YDL008W",4.0665,14.1430466074949,3.47794088466614,10.1028915662651,23.0123345785774,2.27779684931181,-0.0819614514975926,49.1886800299452,-0.283370214598416,52.4174231983929
"897","YDL009C",6.28025,13.7205581662119,2.18471528461637,1.13253012048193,3.69552657833155,3.26307134044168,-0.389449262503476,29.9755131391911,-0.217643016349004,12.0587668655942
"898","YDL010W",15.176875,25.9752822425304,1.71150399819004,4.79265060240964,16.9809048485054,3.54311345791988,-0.412353036778293,44.4567994122054,-0.0630224606083205,60.1652724963963
"899","YDL011C",0.0875,0.678676112606584,NA,0.0501204819277108,0.456619321557111,NA,NA,5.2640144665461,NA,4.15999999999998
"900","YDL012C",15.6085,26.6742867272035,1.70895901125691,29.3849397590361,35.0854265963454,1.19399348387489,-0.409576072941159,45.5852626713049,-0.667012656512925,41.8917707350074
"901","YDL013W",33.476375,71.1755782188968,2.12614353313036,23.1851807228916,80.9189707378425,3.4901160230314,-0.0617890906028242,151.329495346922,0.206098925214432,282.416596339353
"902","YDL014W",18.18225,41.9025112076392,2.30458338256482,219.712289156627,214.808528600077,0.977680991011595,-0.142136182739857,96.5678310168615,-0.0497141506599312,210.014215119466
"903","YDL015C",154.814875,159.566430703889,1.0306918550552,139.329397590361,193.46206847193,1.38852296656533,-0.148385139622673,164.463820466729,0.0681539353445804,268.62652523251
"904","YDL016C",3.003125,3.51233688075675,1.16956066788986,2.78855421686747,3.03241839112843,1.08745183177213,-1.04725146260474,4.10789106811206,-1.22359366197114,3.29760893413211
"905","YDL017W",9.95225,27.3913336093505,2.75227547633455,13.0659036144578,63.5771187179665,4.86587997232862,-0.126760287321352,75.3884957571136,0.418622339250152,309.358628668113
"906","YDL018C",27.993,50.0936498767527,1.78950630074493,25.6238554216867,58.9704193483918,2.30138745235357,-0.255392880013149,89.6429020817592,-0.0840125772105448,135.713783148417
"907","YDL019C",176.06325,208.627838268761,1.18495959985267,47.8228915662651,88.7547353807812,1.85590482871157,0.0280154303169774,247.215559753078,-0.128894547309598,164.72034196421
"908","YDL020C",188.93875,346.865660948519,1.83586300294947,82.9853012048193,174.94513307374,2.10814602747481,0.442015292701911,636.797833929002,0.147794908613613,368.809887315457
"909","YDL021W",11.8845,34.0652581438195,2.86636022919092,10.2109638554217,48.6570027701239,4.76517236365386,-0.0332611887017643,97.6433011405665,0.341753327293776,231.859004898424
"910","YDL022C-A",1.56625,5.27599852568574,3.36855452557748,0,0,NA,-0.200225725053714,17.7724887106388,NA,NA
"911","YDL022W",4667.45375,1205.75655460612,0.258332833958156,108.360722891566,148.777007663238,1.37297909882084,-0.198291892798919,311.486507815023,-0.0465750045024742,204.267721906734
"912","YDL023C",2.926,2.03248404480947,0.694628860153613,0.125301204819277,0.441760163794342,3.52558592258946,-1.5084826405362,1.41182207532641,-0.145223999325039,1.55746341463414
"913","YDL024C",86.847875,168.563807561047,1.94090883122987,2.4810843373494,17.7744865118825,7.16399932251856,0.164384131940787,327.166982720968,0.389418195582773,127.336409329242
"914","YDL025C",117.186125,235.328960891263,2.00816402873004,42.6373493975904,163.812524462989,3.84199596779454,0.348105146347147,472.579154180253,0.470345254762855,629.367058461049
"915","YDL025W-A",0,0,NA,0,0,NA,NA,NA,NA,NA
"916","YDL026W",0.1425,1.17182374360479,NA,0.462650602409639,4.2149475836041,NA,NA,9.63628691983123,NA,38.3999999999998
"917","YDL027C",56.664625,81.135003995041,1.43184577670886,27.1765060240964,62.5221610551739,2.30059600007955,-0.255790609048231,116.172812813556,-0.0411431077523079,143.838233639863
"918","YDL028C",51.267625,139.7976923013,2.72682208901427,34.2218072289157,96.5215521635449,2.82046916803357,0.280185854050277,381.203435360405,0.170154159693963,272.236061928022
"919","YDL029W",99.371625,139.275226394357,1.40155931227206,65.6589156626506,121.964640407724,1.85754880623322,-0.0751037472152853,195.20249052181,-0.0290492062060721,226.555272192032
"920","YDL030W",24.2855,66.3353684782051,2.73148045040065,23.3169879518072,120.290203843941,5.1589083501078,0.0826631615607866,181.193762168341,0.554717475841879,620.566137046678
"921","YDL031W",10.40525,32.1707434104697,3.09177995823932,43.9295180722892,80.9567638733051,1.84287848867554,0.0282567870608498,99.4648597181499,-0.1254012583993,149.193478654899
"922","YDL032W",0,0,NA,0,0,NA,NA,NA,NA,NA
"923","YDL033C",6.10075,30.3431324691103,4.97367249421961,20.2303614457831,77.1638143970786,3.81425782252461,0.289865847607966,150.916803350075,0.305445241668808,294.322682679894
"924","YDL034W",2.18,5.4795952913479,2.51357582171922,2.06807228915663,5.15332179345572,2.49184799800073,-0.367883916643791,13.7733782371386,-0.515214579308909,12.8412945940762
"925","YDL035C",97.218125,139.488128727622,1.43479550472324,62.301686746988,149.755001030702,2.40370700778727,-0.0940359840410086,200.136940060648,0.144236377496062,359.967145428688
"926","YDL036C",7.70475,28.3477570373854,3.67925721631272,40.7175903614458,187.120933333723,4.595579740173,0.0255206166028439,104.29868964608,0.619535361949424,859.929170190721
"927","YDL037C",3.775,19.0269462485262,5.04025066186124,0.493975903614458,1.76203522829532,3.56704692557346,0.249410303123415,95.9005784223322,-0.136687588541011,6.28526234384295
"928","YDL039C",9.123125,31.9781192041102,3.50517166038064,2.23506024096386,15.8434359242738,7.08859458635507,0.109360717991647,112.088797186521,0.374199972250121,112.307694122071
"929","YDL040C",115.99075,198.28700896297,1.70950708537508,161.827469879518,269.341141205645,1.66437219469706,0.222487401220426,338.97304676003,0.297218331953847,448.28390631065
"930","YDL041W",0.0375,0.335410196624969,NA,0.0250602409638554,0.228309660778556,NA,NA,3.00000000000001,NA,2.08
"931","YDL042C",10.886125,61.5786516001737,5.65661808955654,23.4897590361446,81.6216929554689,3.47477778847686,0.539863822675514,348.326914572042,0.191885787212895,283.617245739542
"932","YDL043C",9.097625,30.5870668144772,3.36209360294332,22.8073493975904,52.4643353909165,2.30032585007267,0.0603692169186519,102.836581669753,-0.113666493328197,120.685066906608
"933","YDL044C",19.07125,51.9743812348626,2.72527397180901,24.839156626506,84.9829449203122,3.42132972540728,0.0117492433732349,141.64442838025,0.215708452283309,290.754675608514
"934","YDL045C",48.97925,69.2173252215281,1.41319691954303,32.9107228915663,71.2663384738619,2.16544433583757,-0.293506968289417,97.8177107820718,-0.088396161300957,154.323288984107
"935","YDL045W-A",22.3725,28.2087223470985,1.26086589997088,19.2834939759036,28.1145899730118,1.45796140513453,-0.583031360281353,35.5674160892031,-0.541179244303734,40.9899871018335
"936","YDL046W",205.569125,123.48890670409,0.600717187973098,96.4057831325301,96.5928473229379,1.00194038349495,-0.512363965615487,74.1819087811534,-0.42551622537541,96.7802744896132
"937","YDL047W",38.181125,84.1838719782477,2.20485572329908,34.4573493975904,77.1675240847886,2.23950841936162,-0.0116901892853321,185.613291940717,-0.0181588099648101,172.817319889174
"938","YDL048C",15.476625,46.5797562902612,3.0096843653097,2.66433734939759,14.4463882052744,5.42213177642115,0.0890432454788187,140.190364246735,0.162576929686837,78.3302205423338
"939","YDL049C",7.205,31.0664233660634,4.31178672672636,4.02819277108434,18.587640343071,4.61438699669467,0.199235583425653,133.951791916654,0.129779217218057,85.7705658983041
"940","YDL050C",0.0125,0.111803398874989,NA,0.313253012048193,0.929281270179633,2.9665517471119,NA,0.999999999999998,-0.296127202150804,2.75676097560976
"941","YDL051W",23.34375,43.4005027205032,1.85919154893722,62.2544578313253,82.8946326082169,1.33154533018045,-0.270074362627797,80.6898478775863,-0.371521553620565,110.377960946495
"942","YDL052C",63.460875,101.613103351105,1.60119291376152,118.008674698795,137.189454509849,1.16253703263773,-0.113772722494737,162.702181031106,-0.149367761714386,159.487821355069
"943","YDL053C",113.5625,256.970061254249,2.26280736382388,72.6372289156627,89.4754313370947,1.23181229065033,0.452618884052531,581.473746888388,-0.332703228162994,110.216936032273
"944","YDL054C",52.3585,125.571554981637,2.39830314049557,6.93590361445783,24.4174699572365,3.52044539753097,0.177847295322808,301.158654669372,-0.0020674089777919,85.9603697303041
"945","YDL055C",177.75525,245.132386267921,1.3790444235426,936.498072289156,1055.79132424101,1.12738227176512,0.176574795456667,338.048450312467,1.03286608468669,1190.28042163273
"946","YDL056W",29.41825,65.378731546818,2.22238683629441,19.5849397590361,60.4622664907928,3.08718164235846,-0.0672200317693025,145.296832363274,0.0885905682489968,186.657999165761
"947","YDL057W",22.683625,52.6935124689301,2.32297582370234,12.3219277108434,47.9315453806788,3.88993885579273,-0.0699020240626593,122.405755531283,0.208829337337245,186.450780794495
"948","YDL058W",119.49675,154.756496501946,1.29506866506366,127.90686746988,180.084578895366,1.40793518329087,-0.0620414058959244,200.420289334705,0.0518895303832636,253.547414594906
"949","YDL059C",13.364,46.7038521328876,3.49475098270635,5.83120481927711,16.8619478084995,2.89167476209314,0.213462774689416,163.218333137581,-0.276640958001105,48.7592689175698
"950","YDL060W",4.065375,17.8746794921252,4.39680951748,15.1661445783133,31.1876027915145,2.05639624694803,0.118844211671023,78.5915609128808,-0.322204874231343,64.1340693317762
"951","YDL061C",46.429375,32.8350693327339,0.707204637855537,212.892530120482,82.0227567744847,0.385277758350966,-0.907916392090975,23.2211133164175,-0.885525148662496,31.60154386384
"952","YDL062W",0,0,NA,0.0501204819277108,0.27676482037081,NA,NA,NA,NA,1.52829268292683
"953","YDL063C",5.928125,40.9774571584677,6.91238075419591,56.6687951807229,117.825653511279,2.07919813956729,0.606594326267879,283.25178621808,0.0493704793184145,244.982879573952
