"","ORF","AVGEXP_YPD","SD_YPD","CV_YPD","AVGEXP_YJM","SD_YJM","CV_YJM","DM_YPD","FF_YPD","DM_YJM","FF_YJM"
"29","YAL023C",2.91318148997417,1.67663254270021,0.575533157982228,3.48397670796673,2.0372452124632,0.584747081633663,-0.112437075573087,0.964957622076023,-0.132027790575927,1.19127319256001
"30","YAL022C",1.27925397614508,1.15023407763737,0.899144422519985,0.61674709970197,0.837330961503075,1.3576569097896,-0.0453745894894556,1.03422655550006,0.00107381252537575,1.13680816566542
"31","YAL021C",0.799429721874039,0.93526320977634,1.16991298194903,0.830940704360623,0.985954347596247,1.18655199152255,-0.0206791494874898,1.09417657065666,-0.022697693888459,1.16988609469064
"32","YAL020C",1.05179544662048,1.07310517103774,1.02026033149861,0.70985999961067,0.803920309746004,1.13250543795526,-0.0132352850815128,1.09484663753583,-0.113221848311591,0.910444122470029
"33","YAL015C",0.515172344147998,0.688132075200673,1.33573178571672,0.855745967625439,1.36833314546785,1.59899455823878,-0.0916871331105726,0.919159885616747,0.224838888834401,2.18795725346085
"34","YAL014C",2.0218039130312,1.34852135244243,0.666989189085431,0.944483078396963,1.01535086626154,1.07503341191127,-0.135925330153691,0.899449163329964,-0.0579657949155511,1.09153610604421
"35","YAL010C",0.378414093962694,0.640347065100288,1.69218608745428,0.138288211913772,0.350631106823695,2.5355097297977,-0.0101794187590902,1.08358639470489,-0.0662801743038856,0.889028582921214
"36","YAL007C",3.94893228669115,2.16496106259271,0.548239601344683,2.8090315810227,1.76990294036891,0.630075842623505,-0.0239967369599949,1.18691738988259,-0.171202334319296,1.11517308651476
"37","YAL005C",22.612235279588,12.8200407041771,0.566951499737387,18.8375821972824,12.5118658357777,0.664197013435339,0.594048372580232,7.26834130392756,0.521549230491159,8.31034392062721
"38","YAL001C",0.268413858950151,0.575544329975626,2.14424222440211,0.47975443420656,0.8614146006197,1.79553233738078,0.0398088935920528,1.23410645434896,0.123911952165603,1.54669777130462
"40","YAR002C-A",2.5339289317626,1.77385339028522,0.700040702819291,1.48020261069442,1.22125540371211,0.825059620141579,0.00530000684012849,1.24176957403365,-0.143451260054026,1.00760851948256
"41","YAR007C",0.9563027563039,1.30370422031835,1.36327560673061,1.40605691813386,1.50581500285458,1.07094882393034,0.212362826778014,1.77730816195175,0.085936555571811,1.61265080636378
"42","YAR014C",1.35949359336138,1.16556704207706,0.857353832168617,1.01199280261768,1.28258811100209,1.26738857004168,-0.0753618277410543,0.999303370174209,0.0983067080885412,1.6255375119554
"43","YAR018C",1.09518055566387,1.5238889535676,1.39144997204946,0.695647452995706,1.52342387006261,2.18993667482316,0.261232035123113,2.12041524184812,0.459735274876005,3.33620180435114
"44","YAR019C",0.242654337571397,0.569432576432152,2.34668204216464,0.0718380067999389,0.225460973234169,3.13846365284122,0.0825838433681956,1.33627720133687,-0.133079236061295,0.707601069629646
"49","YAL062W",0.960770191961532,1.13904014188721,1.18554900164182,0.0962963688029553,0.533158833725051,5.53664525830686,0.0914254354142838,1.35038790304433,0.480701762711082,2.95191132866822
"50","YAL061W",0.278119472967656,0.918570949885452,3.30279264549116,1.34511422843551,1.7573307080415,1.30645462734079,0.444568916108466,3.0338493776435,0.253835803054255,2.29587283528888
"51","YAL060W",2.03172057734914,1.83185957039691,0.901629678224256,3.34986541967899,5.57925037014978,1.66551478079511,0.131017877225055,1.65165895500899,0.760843094669213,9.29232395724106
"52","YAL059W",4.11575304738683,2.49317447957293,0.60576386650698,0.887376891225006,0.964607876160042,1.08703290078742,0.0851223054671172,1.51027501262263,-0.103805422657316,1.04856049774464
"53","YAL058W",0.553012545708972,0.781989124480897,1.41405313595259,0.446718454591152,0.769024033990066,1.72149600287702,-0.00792307961866645,1.10577417375303,0.00321743830910898,1.32387180063026
"54","YAL056W",0.644932491559553,0.96993583491783,1.50393389635614,1.82290780326914,2.38541795014734,1.30857849523131,0.115518591218759,1.45871937942341,0.367292714073177,3.12150663170155
"55","YAL055W",0.460109856825076,0.701968508031205,1.52565414024173,0.461384361836289,0.811421592324961,1.75866730527134,-0.0113203893912375,1.07096116059712,0.0384945296151392,1.42702062521312
"57","YAL053W",1.22122398931378,1.26522273500443,1.03602839943832,1.01972051512735,1.23049492312942,1.20669821277033,0.0591803206658366,1.3108066850796,0.0680962609501778,1.48483602456324
"58","YAL051W",0.318542431073386,0.538023689501983,1.68901733966497,0.410407105884841,0.799966229898614,1.94920170344975,-0.0894369094534265,0.908731340719371,0.128624738693911,1.55929553802065
"59","YAL044W-A",1.36462573571275,1.31091627941719,0.960641621442446,2.04078906843464,1.81410737045744,0.888924484414707,0.0234407840095024,1.25932074023463,0.0108476678009469,1.6126044589568
"60","YAL042W",6.05312799937656,2.55041576811727,0.421338482909984,3.94850520248781,2.11189827043177,0.534860196993318,-0.0905236487285893,1.07458831052823,-0.170357875858572,1.12957032495298
"61","YAL041W",0.659229092844698,0.838328433017537,1.27167997000859,0.841726528174525,1.18042459055415,1.40238492080578,-0.00398780515580552,1.06608547655709,0.127430822853567,1.65540964594147
"63","YAL038W",219.33729246678,28.6764248851799,0.13074121852545,150.710021746742,29.0645919989856,0.192851090207038,-0.200912477957476,3.74919073244196,-0.0539171312145554,5.60513825342715
"64","YAL037W",0.0989594904603583,0.295407070628154,2.98513128204202,0,0,NA,-0.106658697894042,0.881828887468498,NA,NA
"65","YAL035W",20.7223951422352,5.15704348563059,0.248863292598827,16.2614928185332,5.43812624611474,0.334417406003274,-0.18222875218007,1.28339882190936,-0.116671163605389,1.81860407274401
"66","YAL034W-A",0.147052389118808,0.400387803511784,2.72275619533321,0.321646260728432,0.598926781148092,1.86206666849384,-0.0132467402601095,1.09015837254757,0.00150562352478678,1.11524159604417
"67","YAL033W",1.41419713452059,1.3208658802784,0.934004070603761,0.940686948308763,1.08106044729561,1.14922445691334,0.0183263677918963,1.23369410890165,-0.0135754435459942,1.24238110543379
"68","YAL030W",1.40984718566879,1.35393830485213,0.960344013603052,1.93172893632921,1.23952640891701,0.641666843419778,0.0481902551506488,1.30024654585261,-0.272559780741622,0.795362998145231
"69","YAL028W",0.316949884613085,0.603639230179,1.90452579251098,0.0293835820982535,0.131825647938312,4.48637090935714,0.00711425675890498,1.14964648324738,-0.114411221180523,0.591418752017598
"70","YAL027W",0.511211833004648,0.755134836610359,1.47714663053094,0.367901185845106,0.70883031464443,1.92668668087105,-0.00613397475896471,1.11544487949552,0.0628979384926693,1.36569392622306
"72","YAL017W",0.2473042590318,0.472873853603485,1.91211366700595,0.646992771727897,0.812480714748347,1.25578020381663,-0.0932582118335782,0.904188558244995,-0.082666951242203,1.02029719756376
"73","YAL016W",2.83175807701865,1.7181623087395,0.60674756176503,1.36045667606158,1.16515462992651,0.856443759237923,-0.059556546874815,1.04249079154426,-0.113957023813201,0.997889411347728
"74","YAL013W",1.46117540072083,1.25226611710256,0.857026553064599,1.32440088490751,1.25663034861129,0.948829287968233,-0.0506748562957298,1.07322531385999,-0.042251453381217,1.19232767891213
"75","YAL012W",16.7419635274049,6.44519543840105,0.384972493092039,8.99963072362485,3.97412295585142,0.441587335958017,0.126164744256152,2.48122295638669,-0.0935994088455312,1.75492236884403
"76","YAL011W",0.571215335348765,0.850020874450292,1.48809183130789,0.603882748624793,0.993057200260957,1.64445366674644,0.0562224072319196,1.26490911971067,0.160956070474224,1.63303655425808
"77","YAL009W",0.760097224681736,0.819002010957031,1.07749638383427,0.38034623833341,0.596145342408046,1.56737541304528,-0.103953343581788,0.882471705159192,-0.0846413248040019,0.93438355229183
"78","YAL008W",0.733253046366111,0.859875961766825,1.17268651801481,0.696120928737659,1.08063094421839,1.55236094708142,-0.0734375877400494,1.00836494752897,0.160857578555785,1.67752927601235
"82","YAL002W",0.21401744632449,0.581196294078284,2.71564914010367,0.449576659392567,1.13746826229143,2.53008744677334,0.161583399939557,1.57832521624513,0.340785496732497,2.87789417152662
"83","YAR002W",1.97813184591564,1.49764761303179,0.757102018312917,2.04488265492394,1.91549518656828,0.936726213582914,-0.0409743432367054,1.13387203054789,0.0563432783892653,1.7942945532504
"84","YAR003W",1.06569632570113,1.04341672423358,0.97909385541619,0.928022825676345,0.94076877356716,1.01373451981801,-0.0541991742863884,1.02160290333559,-0.129361515701393,0.953689780931882
"85","YAR008W",0.891707575340316,1.10315010368415,1.23712092864428,0.652320715830328,0.980548039331745,1.50316863398033,0.0775074805423988,1.36473008070376,0.0690492067708398,1.47392905683439
"86","YAR015W",4.76287129546277,3.38951746516515,0.711654221770404,1.41896573667658,1.67873603489443,1.18307016970422,0.257798573230873,2.4121644138493,0.172420127198586,1.98606252569113
"88","YAR019W-A",0.197142581628036,0.466616374689314,2.36689796205325,0.094552299075214,0.232588588361696,2.45989352598055,-0.0147495901282504,1.10443334631281,-0.223959015195284,0.57214316272789
"91","YAR035W",0.310458871560265,0.581800081442838,1.87400050292943,0.104889889316464,0.314402734337906,2.99745510636702,-0.00268799646894802,1.09029364522826,-0.0141539854834737,0.94240808149691
"92","YAR042W",0.381255143005567,0.594979728034915,1.56058151332591,0.759213351367518,1.18722689733009,1.56375924526568,-0.0829459145058316,0.928514364374967,0.184033379075499,1.85653703692802
"96","YJL212C",1.15331165473642,1.46812656375845,1.27296603457456,1.60208304373838,2.79740355597803,1.74610396565363,0.202478584615644,1.86887525012116,0.569452731407006,4.88455744262681
"97","YJL208C",1.44344659546795,1.28444903952426,0.88984867438608,1.49900038549637,2.16322335844976,1.44311060849624,-0.0181691563273872,1.14296527513714,0.338644008169831,3.12177057712571
"98","YJL207C",1.87237298697349,1.44330947318104,0.770845063041638,4.56411034167626,6.86347799534141,1.50379317797577,-0.0303371678047742,1.11256798184283,0.814140893281428,10.3212513865812
"99","YJL206C",0.127142332632049,0.351497548204377,2.76459886276913,0.180824896302572,0.471921859364585,2.60982789988678,-0.036054813847205,0.971749722031958,0.0885072472582479,1.23163483513614
"100","YJL205C",0.587840251666646,0.791599772177744,1.34662396787801,1.45331508913144,1.43578944755097,0.987940920925177,-0.0198519153624451,1.06598722618132,0.00999051363618837,1.41847514906816
"101","YJL204C",0.303281930979525,0.628008049223057,2.07070710475479,0.192636064230408,0.366927497052489,1.90477052424417,0.0732584943505138,1.30042072936938,-0.20009182072488,0.698912680920272
"102","YJL200C",1.27107453570777,1.52687441486012,1.20124695442027,0.787554751217208,1.14439750026572,1.45310214749767,0.201027497666094,1.83415324063294,0.135280685209921,1.66292646522709
"103","YJL199C",0.230135137053276,0.487264196836687,2.11729596390961,1.32918747669747,2.15761600072113,1.62325935095475,-0.0118836786683384,1.03168251731998,0.435897761821113,3.50237034894017
"105","YJL196C",5.3046330674482,3.8821162498679,0.731835020539016,4.93612467547325,2.59852244424841,0.526429661949185,0.341710298061135,2.84106862545692,-0.0533993725216845,1.36793929189306
"106","YJL192C",3.32284139788323,2.09127232516845,0.629362667294524,3.92003097258422,2.33660126294323,0.596067041124132,0.00861378233243115,1.31616872860724,-0.0917212076083212,1.39277100108948
"107","YJL190C",43.4174008569591,7.2882436230128,0.167864576855356,35.1096278478667,6.37493979081352,0.181572411374929,-0.0905199990497125,1.22343793179579,-0.258385062390623,1.157513190188
"109","YJL187C",0.159800082008565,0.489320960267206,3.06208203473249,0.596177236817539,0.740331202668642,1.24179716525343,0.125770782346874,1.49834092165226,-0.104573965058607,0.919341188822583
"111","YJL185C",0.101365671874961,0.300584243689982,2.96534554677213,0.128524463508172,0.375963983081055,2.9252328530992,-0.100584162586875,0.891336148455955,0.0248198771130846,1.09978219489073
"113","YJL180C",0.726040638659706,0.79712179207555,1.09790244461669,0.895652725783162,1.47147363271698,1.64290644170185,-0.112006759046778,0.87516196417698,0.239787854952309,2.41749350998514
"114","YJL178C",2.32144600531465,1.68487078769679,0.72578504252931,2.32225036812325,1.59819608176674,0.688210067142045,0.00715335416154761,1.22285401630491,-0.116642886327645,1.09989463273884
"116","YJL176C",1.04765797644628,1.17170387734923,1.11840305108327,0.9997255805357,1.14528539443259,1.14559976930759,0.0613488620193418,1.31043719139348,-0.0237804393941893,1.31203868365333
"117","YJL173C",2.22040532806193,1.78056673861808,0.801910676449439,2.57676551703978,1.87384027191646,0.727206359882198,0.0828949470949914,1.4278554778286,-0.062140167914585,1.36266856314104
"120","YJL171C",3.84017966710183,2.42032742198638,0.630264110484442,4.05676817728394,3.23788108336303,0.798142990150063,0.057643175694919,1.52544550969935,0.18227195157314,2.58429208962569
"121","YJL168C",0.925306600425253,0.938484184244248,1.01424131613558,1.00114839700515,1.28877950032366,1.28730116751816,-0.0742817988281484,0.951849434200312,0.0783353617118065,1.65904735544013
"122","YJL165C",1.16018716471182,1.30930107730098,1.12852573888473,5.5665048630532,8.15434054355909,1.46489417402332,0.103696835690946,1.47757996568366,0.848363869612777,11.9452459552618
"123","YJL164C",0.667316424727565,0.944712811053946,1.41568943314954,0.584729088189475,0.806028573547637,1.37846498460233,0.0935291902057885,1.33741994397007,-0.0383706897363191,1.11108216522438
"124","YJL163C",0.117001033779093,0.334496230263921,2.85891687842241,0.226984640537142,0.489750701734911,2.15763807002955,-0.0422966229597378,0.956296918470193,0.00703234887614568,1.05670475888693
"125","YJL162C",0.579247853979758,0.74014738148024,1.27777319569682,0.315398013511107,0.491829099761745,1.55939187532145,-0.069947581004738,0.94574048492064,-0.160458936027371,0.766954302215129
"128","YJL160C",0.037341578670499,0.269187390545985,7.20878442021121,0,0,NA,0.28155559539924,1.9405138670852,NA,NA
"130","YJL158C",21.1681069378597,15.3864379741694,0.726868870198798,25.3421281290463,11.6531932724235,0.459834833644733,0.778211821271288,11.1839227866684,0.37656780934825,5.35854418985479
"131","YJL156C",0.440385018741053,0.69857834951265,1.58628999576258,0.433031379191706,0.55350423252236,1.27820813714592,0.00138090010188446,1.10814784708825,-0.205661361269263,0.707493613954788
"132","YJL155C",0.52232883743678,0.686511726786888,1.31432859452256,0.340522582801548,0.546723905343529,1.60554375232774,-0.105105439124208,0.902301992991069,-0.106681427489162,0.877789150472525
"133","YJL154C",0.50909762887374,0.660680663628476,1.29774845954415,0.570128908494762,0.863436312126515,1.5144580449466,-0.118600147001385,0.857397313474461,0.0312319701978865,1.30763806919902
"134","YJL153C",0.258759549756423,0.895164999576148,3.45944719883302,0.142619446065818,0.331840498559251,2.32675492517415,0.438101166235982,3.09677605027706,-0.120184131543457,0.772111514394981
"135","YJL153C",0.191554289695319,0.788424367353357,4.11593166933198,0.357026007975107,0.735311292047485,2.05954545501557,0.460990032686675,3.24510082246271,0.0943753562082106,1.51440702955802
"136","YJL151C",2.84894460349532,1.66322395802433,0.583803544647288,2.15706606139343,1.58733406654571,0.735876427224633,-0.0995164626820367,0.970996042236896,-0.0812022951504215,1.1680817217016
"140","snR128",0.223200654167528,0.45297792592585,2.02946504621738,0.0481179954625821,0.223935658011906,4.65388584580678,-0.0631872294505763,0.919302867374558,0.083014394261441,1.04217098919303
"141","snR190",0.0173135695373046,0.137670097146356,7.95157213824253,0.00992765135921923,0.0687807862159917,6.92820323027551,0.0138878655652235,1.09469370873811,2.22044604925031e-16,0.476527265242523
"143","YJL147C",0.274566165817112,0.56517207775533,2.05841850933589,0.0721012215823077,0.199366635813002,2.7650937312541,0.0245681707438117,1.1633606658114,-0.241609326206276,0.551267434907751
"148","YJL139C",0.0293097429125494,0.176995931369061,6.03880872981923,0.145133999425904,0.544118275590762,3.74907518392032,0.0352601937423098,1.06884457549397,0.308806133678421,2.03994032413484
"149","YJL139C",0.410074049973864,0.663729409904771,1.61855989167584,0.127902409437202,0.312610180091682,2.4441305012723,-0.0152421783700152,1.07428580179754,-0.131252225918212,0.764060076170308
"150","YJL138C",24.4631009118198,5.85230267018512,0.23922979720684,17.3420366227662,6.77238768860828,0.390518589939871,-0.112613679517021,1.40004518098143,0.04085432290832,2.64474329068145
"151","YJL137C",0.0687789427841606,0.238954378123622,3.47423744028022,0.208546354060595,0.42588399951785,2.04215509514065,-0.131794843829071,0.830184246995965,-0.0634915459619886,0.869721179554255
"152","YJL136C",23.8040096907097,5.24944057943256,0.22052757697714,29.3357874959649,6.24959993747425,0.213036719683556,-0.197730392354037,1.15764641146774,-0.224567040450932,1.33139427001407
"153","YJL133C-A",3.74530782884112,3.78615708874005,1.0109067830378,1.53916436926381,1.89759598203026,1.23287416206099,0.468046597340447,3.82745188265396,0.205415576851659,2.33949705627587
"154","YJL131C",0.550002608334266,0.713097637779085,1.29653501087707,0.874233423801279,1.10156260236158,1.26003258668817,-0.0859841966625105,0.924556053554318,0,1.38800477525262
"155","YJL130C",2.58169596852156,1.82661506661594,0.707525242665182,5.80287230279428,6.95146248497933,1.19793476786176,0.0314172390358283,1.29237626826332,0.627061361314246,8.32739859824348
"157","YJL129C",0.651683426667675,0.840279890704809,1.28939889572074,1.51296110319599,1.62561437124968,1.07445879990947,-0.0166609867622116,1.08345596317113,0.0829080989862609,1.74665566644852
"158","YJL128C",1.40448517800308,1.36384422730767,0.971063453476104,1.1552565722988,1.09302542466224,0.946132184720898,0.0578789252138792,1.32437928537284,-0.109498362400541,1.03414653299117
"159","YJL127C-B",1.48625409554752,1.46690181180581,0.986979155314231,2.1686022684187,2.09809625115804,0.967487806183995,0.0817756030002674,1.44780151114501,0.14915476851748,2.02988253919575
"160","YJL127C",1.51568262367645,1.38865882659871,0.916193670697605,1.97177649527858,1.89254839168749,0.959818922793326,0.0312053413078673,1.2722804276881,0.0774965463359129,1.81650375864373
"161","YJL125C",1.73221035332655,1.52519296561144,0.880489464043699,1.22074800143758,0.995790650309164,0.815721712537311,0.0457046147901314,1.34291633685444,-0.237569509103355,0.812288054598834
"162","YJL124C",4.86994855432278,2.26629294574282,0.465362810399949,3.37071688551405,1.71954934446939,0.510143510378848,-0.0806179203250831,1.05464845442046,-0.287314810847402,0.877216938857263
"163","YJL123C",3.47652316000052,2.22468780241781,0.639917440509005,4.37403323691373,2.19881986860036,0.502698482042588,0.0414264521526965,1.42361652445481,-0.1376201796613,1.10534341023048
"164","YJL121C",2.5522508223706,1.71039199712835,0.670150434329057,2.73424513423916,1.90163867490887,0.695489461093261,-0.0284309029173406,1.14621993974851,-0.0913233179283275,1.32256965720647
"165","YJL119C",0.530366992292836,0.706423282616311,1.33195182370299,0.187377431044372,0.401538645545439,2.14294028532365,-0.0821264063344458,0.940921779587045,-0.0670992248464645,0.860473339653614
"166","YJL116C",0.435736027882052,0.928069975392466,2.12989038318329,1.03171820901128,1.47502815197007,1.42968122408504,0.242495397045617,1.97668731550956,0.170375342398114,2.10882005386847
"169","YJL110C",1.09628302502127,1.02977608935819,0.939334155373066,0.496402333031839,0.706095716969944,1.422426265923,-0.0779057745234188,0.967303853120651,-0.0796103136692412,1.00436909407378
"170","YJL109C",1.8416500018254,1.40733690062744,0.764171747743883,1.8579082934463,1.61426557387719,0.86886181603874,-0.053879076304055,1.07544709901693,-0.0107604366369611,1.40257371808775
"175","snR37",0.325365323445873,0.630842029135554,1.93887296425582,0.237998258394626,0.592435823756277,2.48924436570437,0.0477424716328033,1.22312255500721,0.147936016364707,1.47471753632674
"176","YJL103C",0.233005455031967,0.507875398852583,2.17967171104602,0.09069788871125,0.259163224492426,2.85743392900258,0.0125234400070287,1.10700163961519,-0.0996375417135682,0.740541790814369
"177","YJL101C",1.94728993372574,1.53341358161314,0.787460334003407,1.95031037977765,1.33005400420116,0.681970427882763,-0.00208704454540418,1.20750237114245,-0.219350983505589,0.907057498352245
"179","YJL094C",0.57137921847282,0.976611233298095,1.70921727939,0.276044241637752,0.534189582649317,1.93515930446513,0.176557491219895,1.66924079519948,-0.0610194021757006,1.03374194121217
"180","YJL093C",0.807155621152509,0.85560600551944,1.06002607563799,0.536976289135481,0.819876259260475,1.52683884903085,-0.106171666963167,0.906964676323069,0.0190922491149995,1.25181892403698
"183","YJL091C",0.530781437497772,0.734115746373109,1.38308481516216,0.558556061291476,0.852263788188542,1.52583392653186,-0.0494058134783057,1.01534434138008,0.025805603434942,1.30041300237264
"184","YJL090C",0.386354688854973,0.57252929005147,1.48187483306662,0.347607200380642,0.652568250753887,1.87731511326377,-0.109579100433595,0.848416746120776,0.0291486355298202,1.22507623957637
"188","YJL084C",0.31532855147964,0.59972824622338,1.90191545741491,0.314647898909648,0.595767312596254,1.89344125500527,0.00592295577047874,1.14063242174058,0,1.12805040805337
"191","YJL081C",1.1976645568415,1.22299640462008,1.02115103735338,0.986775420803968,0.96788133933742,0.980852703595764,0.0300372635498437,1.24886404725724,-0.135158186773032,0.949349028448998
"192","YJL080C",1.89627656614738,1.50505200889447,0.79368802829866,3.67423289848676,2.04932376379878,0.557755542563129,0.00165401192878359,1.19454176142639,-0.188703379447007,1.1430216877651
"193","YJL079C",3.90995796800238,4.39626757101155,1.12437719458596,2.28046118676796,2.68060515844047,1.17546624954386,0.579991340566559,4.94306299814322,0.329336060222988,3.15096089209994
"194","YJL078C",3.52906059506801,3.69932346157943,1.04824594588979,1.56866475494718,1.85508396535379,1.18258790446034,0.471557508813917,3.87780082113561,0.228871006046781,2.19379985918572
"196","YJL074C",0.423197590637491,0.66704627963501,1.57620528659011,0.555509155687408,0.813964740014493,1.4652589101025,-0.0333571561642469,1.05140187236097,-0.0166654122476458,1.1926690878155
"197","YJL072C",0.549675720994479,0.744303723751249,1.35407785958719,0.470296050258009,0.819007133045289,1.74147142549033,-0.0528701653898909,1.00784519313987,0.0685324222988479,1.42627751947113
"198","YJL070C",0.134186455476979,0.369274091214826,2.75194757848104,0.195079700873111,0.713072085754605,3.65528592961306,-0.034978954613377,1.01622294111443,0.401397679429184,2.60648236185864
"199","YJL069C",2.31564733547736,1.61499318019963,0.697426225253212,1.39304704638232,1.3680712346887,0.982071092459885,-0.0296450738503641,1.12633859747631,0.0106849743726901,1.34354321201368
"200","YJL068C",0.95088656614179,1.10418730114308,1.16121874097275,1.13121768714802,1.33336468896988,1.17869858659257,0.0734144897733811,1.28220298763147,0.0642681701641244,1.57163507430124
"201","YJL066C",0.445686091497826,0.792233161798926,1.77755863804601,0.388357217189253,0.743638541229183,1.91483126439954,0.115628506196473,1.40824090010218,0.102573751924656,1.42394232815811
"202","YJL065C",1.04625209215056,1.10996613392027,1.0608974091882,1.16285353852638,1.15916373271431,0.996826938483804,0.0171160319328298,1.17756019576265,-0.0708978459664054,1.15548563488307
"203","YJL063C",1.45964524923828,1.12096138201866,0.7679683694402,3.11951481379365,2.07091324336592,0.663857480082768,-0.146114805991652,0.8608628847543,-0.054884578691194,1.37479124721093
"206","YJL058C",0.240218012823137,0.500972647707918,2.08549159915316,0.1864711061624,0.68837902341768,3.69161226950711,-0.0199077670123153,1.04477424820038,0.393933738428258,2.54122844892003
"207","YJL057C",0.390672189660926,0.600878223198242,1.53806244493564,0.270816036568047,0.532656750214697,1.96685822953789,-0.0712079642700207,0.924188229080869,-0.0438775051575656,1.04766031267868
"208","YJL056C",0.208008891444927,0.498783801873058,2.39789654378845,0.177963349848939,0.480868398467351,2.70206421083626,0.0305237820418753,1.19603195460907,0.111612275118467,1.29933728962078
"211","YJL048C",0.582900327714747,0.749425128055341,1.28568314756908,1.40665480940597,2.15017668993995,1.52857451278184,-0.0600766927152109,0.963523257505548,0.393210026163276,3.28670528621982
"213","YJL047C",0.160958140533807,0.365451311874486,2.27047424046085,0.262093570575248,0.575141037135696,2.19441108712955,-0.132314283883051,0.829747789753647,0.0504263178100974,1.26209586855376
"215","YJL044C",2.12600260773238,1.74621272749035,0.821359635749877,2.74154330135057,1.89707655961075,0.691973954478921,0.076014745051872,1.43426864979328,-0.0957249284467443,1.31272756890312
"216","YJL039C",0.74097735980709,0.787724934063774,1.06308907234204,1.54452376766046,2.060370699993,1.33398445730227,-0.126898844159461,0.837421769414553,0.273879613936304,2.74850249007165
"217","YJL038C",0.170308922891385,0.43810410425318,2.57240840242166,0.893990808758192,1.82708102845539,2.04373580864139,0.00937827080393716,1.12698267891629,0.433726903923719,3.73407092314363
"218","YJL035C",1.02819778946187,1.04811875331678,1.01937464178496,0.585872330888882,1.18533037659464,2.02318886573166,-0.0342641978432728,1.0684256787104,0.301873337169161,2.3981472201398
"219","YJL031C",0.913108334583901,1.14760719063795,1.25681383815307,0.735077115185931,1.85339091856349,2.5213557601976,0.0949884199304021,1.44232859795774,0.586854777393956,4.67305786841797
